row,type,name,province,county,district,rural,hierarchicalCode,nationalId
4410,شهرستان,نهاوند,همدان,,,,2812,1000003473
4411,بخش,مرکزی,همدان,نهاوند,,,281210,1000012508
4412,دهستان,شعبان,همدان,نهاوند,مرکزی,,28121010,1000034981
4413,دهستان,طریق الاسلام,همدان,نهاوند,مرکزی,,28121011,1000034999
4414,دهستان,گاماسیاب,همدان,نهاوند,مرکزی,,28121012,1000035004
4415,شهر,نهاوند,همدان,نهاوند,مرکزی,,281210500,1000050540
4416,بخش,خزل,همدان,نهاوند,,,281211,1000012516
4417,دهستان,خزل شرقی,همدان,نهاوند,خزل,,28121110,1000035012
4418,دهستان,سلگی,همدان,نهاوند,خزل,,28121111,1000035020
4419,شهر,فیروزان,همدان,نهاوند,خزل,,281211500,1000050557
4420,بخش,زرین دشت,همدان,نهاوند,,,281212,1000012524
4421,دهستان,فضل,همدان,نهاوند,زرین دشت,,28121210,1000035038
4422,دهستان,گرین,همدان,نهاوند,زرین دشت,,28121211,1000035046
4423,شهر,برزول,همدان,نهاوند,زرین دشت,,281212500,1000050565
4424,بخش,گیان,همدان,نهاوند,,,281213,1000012532
4425,دهستان,گیان,همدان,نهاوند,گیان,,28121310,1000035053
4426,دهستان,سراب,همدان,نهاوند,گیان,,28121311,1000035061
4427,شهر,گیان,همدان,نهاوند,گیان,,281213500,1000050573
4428,شهرستان,تویسرکان,همدان,,,,2813,1000003481
4429,بخش,مرکزی,همدان,تویسرکان,,,281310,1000012540
4430,دهستان,حیقوق نبی,همدان,تویسرکان,مرکزی,,28131010,1000035079
4431,دهستان,خرم رود,همدان,تویسرکان,مرکزی,,28131011,1000035087
4432,دهستان,سید شهاب,همدان,تویسرکان,مرکزی,,28131012,1000035095
4433,دهستان,کرزان رود,همدان,تویسرکان,مرکزی,,28131013,1000035103
4434,شهر,تویسرکان,همدان,تویسرکان,مرکزی,,281310500,1000050581
4435,شهر,سرکان,همدان,تویسرکان,مرکزی,,281310501,1000050599
4436,بخش,قلقل رود,همدان,تویسرکان,,,281311,1000012557
4437,دهستان,قلقل رود,همدان,تویسرکان,قلقل رود,,28131110,1000035111
4438,دهستان,کمال رود,همدان,تویسرکان,قلقل رود,,28131111,1000035129
4439,دهستان,میان رود,همدان,تویسرکان,قلقل رود,,28131112,1000035137
4440,شهر,فرسفج,همدان,تویسرکان,قلقل رود,,281311500,1000050607
4441,شهرستان,کبودرآهنگ,همدان,,,,2814,1000003499
4442,بخش,مرکزی,همدان,کبودرآهنگ,,,281410,1000012565
4443,دهستان,حاجیلو,همدان,کبودرآهنگ,مرکزی,,28141010,1000035145
4444,دهستان,راهب,همدان,کبودرآهنگ,مرکزی,,28141011,1000035152
4445,دهستان,سبز دشت,همدان,کبودرآهنگ,مرکزی,,28141012,1000035160
4446,دهستان,کوهین,همدان,کبودرآهنگ,مرکزی,,28141013,1000035178
4447,دهستان,سرداران,همدان,کبودرآهنگ,مرکزی,,28141014,1000035186
4448,شهر,کبودر آهنگ,همدان,کبودرآهنگ,مرکزی,,281410500,1000050615
4449,بخش,گل تپه,همدان,کبودرآهنگ,,,281411,1000012573
4450,دهستان,علی صدر,همدان,کبودرآهنگ,گل تپه,,28141110,1000035194
4451,دهستان,گل تپه,همدان,کبودرآهنگ,گل تپه,,28141111,1000035202
4452,دهستان,مهربان سفلی,همدان,کبودرآهنگ,گل تپه,,28141112,1000035210
4453,شهر,گل تپه,همدان,کبودرآهنگ,گل تپه,,281411500,1000050623
4454,بخش,شیرین سو,همدان,کبودرآهنگ,,,281412,1000012581
4455,دهستان,شیرین سو,همدان,کبودرآهنگ,شیرین سو,,28141210,1000035228
4456,دهستان,مهربان علیا,همدان,کبودرآهنگ,شیرین سو,,28141211,1000035236
4457,شهر,شیرین سو,همدان,کبودرآهنگ,شیرین سو,,281412500,1000050631
4458,شهرستان,اسدآباد,همدان,,,,2815,1000003507
4459,بخش,مرکزی,همدان,اسدآباد,,,281510,1000012599
4460,دهستان,جلگه,همدان,اسدآباد,مرکزی,,28151010,1000035244
4461,دهستان,چهاردولی,همدان,اسدآباد,مرکزی,,28151011,1000035251
4462,دهستان,دربندرود,همدان,اسدآباد,مرکزی,,28151012,1000035269
4463,دهستان,سیدجملا لادین,همدان,اسدآباد,مرکزی,,28151013,1000035277
4464,شهر,اسد آباد,همدان,اسدآباد,مرکزی,,281510500,1000050649
4465,شهر,پلایز,همدان,اسدآباد,مرکزی,,281510501,1002245585
4466,بخش,پیر سلمان,همدان,اسدآباد,,,281511,1000012607
4467,دهستان,پیرسلیمان,همدان,اسدآباد,پیر سلمان,,28151110,1000035285
4468,دهستان,کلیائی,همدان,اسدآباد,پیر سلمان,,28151111,1000035293
4469,شهر,آجین,همدان,اسدآباد,پیر سلمان,,281511500,1000050656
4470,شهرستان,بهار,همدان,,,,2816,1000003515
4471,بخش,مرکزی,همدان,بهار,,,281610,1000012615
4472,دهستان,سیمینه رود,همدان,بهار,مرکزی,,28161010,1000035301
4473,دهستان,آبرومند,همدان,بهار,مرکزی,,28161011,1000035319
4474,شهر,بهار,همدان,بهار,مرکزی,,281610500,1000050664
4475,بخش,لالجین,همدان,بهار,,,281611,1000012623
4476,دهستان,سفلاگران,همدان,بهار,لالجین,,28161110,1000035327
4477,دهستان,مهاجران,همدان,بهار,لالجین,,28161111,1000035335
4478,شهر,لالجین,همدان,بهار,لالجین,,281611500,1000050672
4479,شهر,مهاجران,همدان,بهار,لالجین,,281611501,1000050680
4480,بخش,صالح آباد,همدان,بهار,,,281612,1000012631
4481,دهستان,دیم کاران,همدان,بهار,صالح آباد,,28161210,1000035343
4482,دهستان,صالح آباد,همدان,بهار,صالح آباد,,28161211,1000035350
4483,شهر,صالح آباد,همدان,بهار,صالح آباد,,281612500,1000050698
4484,شهرستان,رزن,همدان,,,,2817,1000003523
4485,بخش,مرکزی,همدان,رزن,,,281710,1000012649
4486,دهستان,خرقان,همدان,رزن,مرکزی,,28171010,1000035368
4487,دهستان,رزن,همدان,رزن,مرکزی,,28171011,1000035376
4488,شهر,رزن,همدان,رزن,مرکزی,,281710500,1000050706
4489,بخش,سرد رود,همدان,رزن,,,281711,1000012656
4490,دهستان,بغراطی,همدان,رزن,سرد رود,,28171110,1000035384
4491,دهستان,سردرود سفلی,همدان,رزن,سرد رود,,28171111,1000035392
4492,دهستان,سردرود علیا,همدان,رزن,سرد رود,,28171112,1000035400
4493,شهر,دمق,همدان,رزن,سرد رود,,281711500,1000050714
4494,شهرستان,فامنین,همدان,,,,2818,1000003531
4495,بخش,مرکزی,همدان,فامنین,,,281810,1000012672
4496,دهستان,خرم دشت,همدان,فامنین,مرکزی,,28181010,1000035434
4497,دهستان,مفتح,همدان,فامنین,مرکزی,,28181011,1000035442
4498,شهر,فامنین,همدان,فامنین,مرکزی,,281810500,1000050730
4499,بخش,پیشخور,همدان,فامنین,,,281811,1000012680
4500,دهستان,پیشخور,همدان,فامنین,پیشخور,,28181110,1000035459
4501,دهستان,زردشت,همدان,فامنین,پیشخور,,28181111,1000035467
4502,شهرستان,درگزین,همدان,,,,2819,1000577971
4503,بخش,مرکزی,همدان,درگزین,,,281910,1000012664
4504,دهستان,درگزین سفلی,همدان,درگزین,مرکزی,,28191010,1000035418
4505,دهستان,درگزین غربی,همدان,درگزین,مرکزی,,28191011,1000577955
4506,شهر,قروه درگزین,همدان,درگزین,مرکزی,,281910500,1000050722
4507,بخش,شاهنجرین,همدان,درگزین,,,281911,1000577963
4508,دهستان,درگزین شرقی,همدان,درگزین,شاهنجرین,,28191110,1000577948
4509,دهستان,درگزین علیا,همدان,درگزین,شاهنجرین,,28191111,1000035426
4510,شهر,کرفس,همدان,درگزین,شاهنجرین,,281911500,1000213098
4511,استان,یزد,,,,,29,1000000214
4512,شهرستان,یزد,یزد,,,,2910,1000003549
4513,بخش,مرکزی,یزد,یزد,,,291010,1000012698
4514,دهستان,فجر,یزد,یزد,مرکزی,,29101010,1000035475
4515,دهستان,فهرج,یزد,یزد,مرکزی,,29101011,1000035483
4516,شهر,یزد,یزد,یزد,مرکزی,,291010500,1000050748
4517,شهر,شاهدیه,یزد,یزد,مرکزی,,291010501,1000050755
4518,بخش,زارچ,یزد,یزد,,,291011,1000012706
4519,دهستان,لاه آباد,یزد,یزد,زارچ,,29101110,1000035491
4520,دهستان,محمدآباد,یزد,یزد,زارچ,,29101111,1000035509
4521,شهر,زارچ,یزد,یزد,زارچ,,291011500,1000050763
4522,شهرستان,اردکان,یزد,,,,2911,1000003556
4523,بخش,خرانق,یزد,اردکان,,,291110,1000012714
4524,دهستان,رباطات,یزد,اردکان,خرانق,,29111010,1000035517
4525,دهستان,زرین,یزد,اردکان,خرانق,,29111011,1000035525
4526,شهر,خرانق,یزد,اردکان,خرانق,,291110500,1001190170
4527,بخش,مرکزی,یزد,اردکان,,,291111,1000012722
4528,دهستان,محمدیه,یزد,اردکان,مرکزی,,29111110,1000035533
4529,شهر,اردکان,یزد,اردکان,مرکزی,,291111500,1000050771
4530,شهر,احمد آباد,یزد,اردکان,مرکزی,,291111501,1000050789
4531,بخش,عقدا,یزد,اردکان,,,291112,1000012730
4532,دهستان,عقدا,یزد,اردکان,عقدا,,29111210,1000035541
4533,دهستان,نارستان,یزد,اردکان,عقدا,,29111211,1000035558
4534,شهر,عقدا,یزد,اردکان,عقدا,,291112500,1000050797
4535,شهرستان,بافق,یزد,,,,2912,1000003564
4536,بخش,مرکزی,یزد,بافق,,,291210,1000012748
4537,دهستان,سبزدشت,یزد,بافق,مرکزی,,29121010,1000035566
4538,دهستان,مبارکه,یزد,بافق,مرکزی,,29121011,1000035574
4539,دهستان,کوشک,یزد,بافق,مرکزی,,29121012,1000035582
4540,شهر,بافق,یزد,بافق,مرکزی,,291210500,1000050805
4541,شهرستان,تفت,یزد,,,,2913,1000003572
4542,بخش,مرکزی,یزد,تفت,,,291310,1000012755
4543,دهستان,پیشکوه,یزد,تفت,مرکزی,,29131010,1000035590
4544,دهستان,دهشیر,یزد,تفت,مرکزی,,29131011,1000035608
4545,دهستان,شیرکوه,یزد,تفت,مرکزی,,29131012,1000035616
4546,دهستان,علی آباد,یزد,تفت,مرکزی,,29131013,1000035624
4547,دهستان,نصر آباد,یزد,تفت,مرکزی,,29131014,1000035632
4548,شهر,تفت,یزد,تفت,مرکزی,,291310500,1000050813
4549,بخش,نیر,یزد,تفت,,,291311,1000012763
4550,دهستان,بنادکوک,یزد,تفت,نیر,,29131110,1000035640
4551,دهستان,زردین,یزد,تفت,نیر,,29131111,1000035657
4552,دهستان,سخوید,یزد,تفت,نیر,,29131112,1000035665
4553,شهر,نیر,یزد,تفت,نیر,,291311500,1000050821
4554,بخش,گاریزات,یزد,تفت,,,291312,1000012771
4555,دهستان,گاریزات,یزد,تفت,گاریزات,,29131210,1000035673
4556,دهستان,کهدوئیه,یزد,تفت,گاریزات,,29131211,1000035681
4557,شهر,بخ,یزد,تفت,گاریزات,,291312500,1000661809
4558,شهرستان,مهریز,یزد,,,,2914,1000003580
4559,بخش,مرکزی,یزد,مهریز,,,291410,1000012789
4560,دهستان,تنگ چنار,یزد,مهریز,مرکزی,,29141010,1000035699
4561,دهستان,خورمیز,یزد,مهریز,مرکزی,,29141011,1000035707
4562,دهستان,میانکوه,یزد,مهریز,مرکزی,,29141012,1000035715
4563,دهستان,ارنان,یزد,مهریز,مرکزی,,29141013,1000035723
4564,دهستان,بهادران,یزد,مهریز,مرکزی,,29141014,1000035731
4565,شهر,مهریز,یزد,مهریز,مرکزی,,291410500,1000050839
4566,شهرستان,میبد,یزد,,,,2915,1000003598
4567,بخش,مرکزی,یزد,میبد,,,291510,1000012797
4568,دهستان,شهداء,یزد,میبد,مرکزی,,29151010,1000035749
4569,شهر,میبد,یزد,میبد,مرکزی,,291510500,1000050847
4570,بخش,بفروئیه,یزد,میبد,,,291511,1000012805
4571,دهستان,بفروئیه,یزد,میبد,بفروئیه,,29151110,1000035756
4572,دهستان,درین,یزد,میبد,بفروئیه,,29151111,1000035764
4573,شهر,بفروئیه,یزد,میبد,بفروئیه,,291511500,1000050854
4574,بخش,ندوشن,یزد,میبد,,,291512,1000012813
4575,دهستان,ندوشن,یزد,میبد,ندوشن,,29151210,1000035772
4576,دهستان,صدر آباد,یزد,میبد,ندوشن,,29151211,1000035780
4577,شهر,ندوشن,یزد,میبد,ندوشن,,291512500,1000050862
4578,شهرستان,ابرکوه,یزد,,,,2916,1000003606
4579,بخش,مرکزی,یزد,ابرکوه,,,291610,1000012821
4580,دهستان,تیرجرد,یزد,ابرکوه,مرکزی,,29161010,1000035798
4581,دهستان,فراغه,یزد,ابرکوه,مرکزی,,29161011,1000035806
4582,شهر,ابرکوه,یزد,ابرکوه,مرکزی,,291610500,1000050870
4583,بخش,بهمن,یزد,ابرکوه,,,291611,1000012839
4584,دهستان,اسفندار,یزد,ابرکوه,بهمن,,29161110,1000035814
4585,دهستان,مهر آباد,یزد,ابرکوه,بهمن,,29161111,1000035822
4586,شهر,مهردشت,یزد,ابرکوه,بهمن,,291611500,1000050888
4587,شهرستان,اشکذر,یزد,,,,2917,1000003614
4588,بخش,خضر آباد,یزد,اشکذر,,,291710,1000012847
4589,دهستان,کذاب,یزد,اشکذر,خضر آباد,,29171010,1000035830
4590,شهر,خضر آباد,یزد,اشکذر,خضر آباد,,291710500,1000050896
4591,بخش,مرکزی,یزد,اشکذر,,,291711,1000012854
4592,دهستان,رستاق,یزد,اشکذر,مرکزی,,29171110,1000035848
4593,شهر,اشکذر,یزد,اشکذر,مرکزی,,291711500,1000050904
4594,شهر,مجومرد,یزد,اشکذر,مرکزی,,291711501,1002245692
4595,شهرستان,خاتم,یزد,,,,2918,1000003622
4596,بخش,مرکزی,یزد,خاتم,,,291810,1000012862
